id,course_code_char,course_code_num,course_name,days,start_time,end_time,professor,professor_rate,professor_lev_diff,sql_text
750,LAW,657,ALR: IP- Patent & Trademark Law Research,T,14:00:00,16:00:00,E. Christian,3,2.4,"('LAW',657,'ALR: IP- Patent & Trademark Law Research','T','14:00:00','16:00:00','E. Christian',3.0,2.4),"
751,LAW,657,ALR: Mastery of Statutory Legal Research,Th,14:00:00,16:00:00,D. Yoo,3,2.4,"('LAW',657,'ALR: Mastery of Statutory Legal Research','Th','14:00:00','16:00:00','D. Yoo',3.0,2.4),"
752,LAW,657,ALR: Mastery of Regulatory Research,Th,14:00:00,16:00:00,E. Grimes,3,2.4,"('LAW',657,'ALR: Mastery of Regulatory Research','Th','14:00:00','16:00:00','E. Grimes',3.0,2.4),"
753,LAW,658,Capital Defender Practicum,T,15:30:00,17:30:00,J. Moore,3.7,3.9,"('LAW',658,'Capital Defender Practicum','T','15:30:00','17:30:00','J. Moore',3.7,3.9),"
754,LAW,659,Doing Deals: Private Equity,T,16:00:00,18:15:00,K. Crowley,4,2.5,"('LAW',659,'Doing Deals: Private Equity','T','16:00:00','18:15:00','K. Crowley',4.0,2.5),"
755,LAW,659,Doing Deals: General Counsel,T,16:15:00,19:15:00,Staff,3,2.4,"('LAW',659,'Doing Deals: General Counsel','T','16:15:00','19:15:00','Staff',3.0,2.4),"
756,LAW,659,Doing Deals:Comm'l Real Estate,Th,14:00:00,17:00:00,Staff,3,2.4,"('LAW',659,'Doing Deals:Comm'l Real Estate','Th','14:00:00','17:00:00','Staff',3.0,2.4),"
757,LAW,659,Doing Deals: Mergers & Acqs,M,16:15:00,19:15:00,Delaney/Koops,3,2.4,"('LAW',659,'Doing Deals: Mergers & Acqs','M','16:15:00','19:15:00','Delaney/Koops',3.0,2.4),"
758,LAW,659,Doing Deals:Comm'l Lending Trans,W,16:15:00,19:15:00,Staff,3,2.4,"('LAW',659,'Doing Deals:Comm'l Lending Trans','W','16:15:00','19:15:00','Staff',3.0,2.4),"
759,LAW,659,Doing Deals: IP Transactions,T,15:00:00,18:00:00,C. Lytle,3,2.4,"('LAW',659,'Doing Deals: IP Transactions','T','15:00:00','18:00:00','C. Lytle',3.0,2.4),"
760,LAW,662,Education Law and Policy,M,16:30:00,18:30:00,R. Waldman,3,2.4,"('LAW',662,'Education Law and Policy','M','16:30:00','18:30:00','R. Waldman',3.0,2.4),"
761,LAW,668,Employment Law,TTh,10:30:00,12:00:00,Staff,3,2.4,"('LAW',668,'Employment Law','TTh','10:30:00','12:00:00','Staff',3.0,2.4),"
762,LAW,670,Jurisprudence,MW,14:00:00,15:30:00,Staff,3,2.4,"('LAW',670,'Jurisprudence','MW','14:00:00','15:30:00','Staff',3.0,2.4),"
763,LAW,675,Constitutional Lit,W,16:15:00,19:15:00,G. Weber Jr,3,2.4,"('LAW',675,'Constitutional Lit','W','16:15:00','19:15:00','G. Weber Jr',3.0,2.4),"
764,LAW,675,ALR:IP-Copyright Law Research,T,14:00:00,16:00:00,A. Quinn,3,2.4,"('LAW',675,'ALR:IP-Copyright Law Research','T','14:00:00','16:00:00','A. Quinn',3.0,2.4),"
765,LAW,676,International Humanitarian Law Clinic,M,9:00:00,11:00:00,L. Blank,3,2.4,"('LAW',676,'International Humanitarian Law Clinic','M','09:00:00','11:00:00','L. Blank',3.0,2.4),"
766,LAW,683,White Collar Crime,Th,16:15:00,19:15:00,L. Barron,3,2.4,"('LAW',683,'White Collar Crime','Th','16:15:00','19:15:00','L. Barron',3.0,2.4),"
767,LAW,689,Rule of Law,MW,15:30:00,17:00:00,J. Smibert,3,2.4,"('LAW',689,'Rule of Law','MW','15:30:00','17:00:00','J. Smibert',3.0,2.4),"
768,LAW,690,International Human Rights,TTh,9:00:00,10:30:00,H. Ludsin,3,2.4,"('LAW',690,'International Human Rights','TTh','09:00:00','10:30:00','H. Ludsin',3.0,2.4),"
769,LAW,694,English Legal History,MW,14:00:00,15:30:00,A. Volokh,3,2.4,"('LAW',694,'English Legal History','MW','14:00:00','15:30:00','A. Volokh',3.0,2.4),"
770,LAW,695,Land Use,T,18:00:00,20:00:00,Staff,3,2.4,"('LAW',695,'Land Use','T','18:00:00','20:00:00','Staff',3.0,2.4),"
771,LAW,697,Environmental Advocacy W/S,W,16:30:00,18:30:00,Zygmont/Goldstein,2.8,2.8,"('LAW',697,'Environmental Advocacy W/S','W','16:30:00','18:30:00','Zygmont/Goldstein',2.8,2.8),"
772,LAW,698,Child Protection and International Human Rights,W,16:15:00,19:15:00,R. Liwanga,3,2.4,"('LAW',698,'Child Protection and International Human Rights','W','16:15:00','19:15:00','R. Liwanga',3.0,2.4),"
773,LAW,708,"Law and Religion: Theories,Methods, & Approaches",Th,13:00:00,16:00:00,S. Allard,3,2.4,"('LAW',708,'Law and Religion: Theories,Methods, & Approaches','Th','13:00:00','16:00:00','S. Allard',3.0,2.4),"
774,LAW,708,Law & Religion: Legal Advocacy,W,16:30:00,17:45:00,W. Barth,3,2.4,"('LAW',708,'Law & Religion: Legal Advocacy','W','16:30:00','17:45:00','W. Barth',3.0,2.4),"
775,LAW,708,Law and Religion in Practice and Legal Advocacy: Law and Religion,W,14:00:00,16:00:00,W. Barth,3,2.4,"('LAW',708,'Law and Religion in Practice and Legal Advocacy: Law and Religion','W','14:00:00','16:00:00','W. Barth',3.0,2.4),"
776,LAW,710,Copyright Law,MW,10:30:00,12:00:00,M. Sag,3,2.4,"('LAW',710,'Copyright Law','MW','10:30:00','12:00:00','M. Sag',3.0,2.4),"
777,LAW,710,Trade Secrets,TTh,14:00:00,15:30:00,N. Morris,3,2.4,"('LAW',710,'Trade Secrets','TTh','14:00:00','15:30:00','N. Morris',3.0,2.4),"
778,LAW,711,"Religion, Culture, and Law in Comparative Practice",TTh,12:15:00,13:45:00,H. Ludsin,3,2.4,"('LAW',711,'Religion, Culture, and Law in Comparative Practice','TTh','12:15:00','13:45:00','H. Ludsin',3.0,2.4),"
779,LAW,712,Corporate Finance,TTh,13:00:00,14:30:00,G. Shepherd,3,2.4,"('LAW',712,'Corporate Finance','TTh','13:00:00','14:30:00','G. Shepherd',3.0,2.4),"
780,LAW,715,Law & The Unconscious Mind,MW,14:00:00,15:30:00,M. Duncan,3,2.4,"('LAW',715,'Law & The Unconscious Mind','MW','14:00:00','15:30:00','M. Duncan',3.0,2.4),"
781,LAW,716,Bankruptcy,MW,10:30:00,12:00:00,L. Simon,3,2.4,"('LAW',716,'Bankruptcy','MW','10:30:00','12:00:00','L. Simon',3.0,2.4),"
782,LAW,721,Federal Courts,TTh,14:00:00,15:30:00,J. Nash,3,2.4,"('LAW',721,'Federal Courts','TTh','14:00:00','15:30:00','J. Nash',3.0,2.4),"
783,LAW,722,Social Media Law,W,17:00:00,20:00:00,J. Johnson,4,4,"('LAW',722,'Social Media Law','W','17:00:00','20:00:00','J. Johnson',4.0,4.0),"
784,LAW,727,Citizenship & Immigration Law,TTh,10:30:00,12:00:00,C. Kuck,3,2.4,"('LAW',727,'Citizenship & Immigration Law','TTh','10:30:00','12:00:00','C. Kuck',3.0,2.4),"
785,LAW,731,Crimmigration,Th,18:00:00,20:00:00,E. Davis,3,2.4,"('LAW',731,'Crimmigration','Th','18:00:00','20:00:00','E. Davis',3.0,2.4),"
786,LAW,732,International Law,TTh,10:30:00,12:00:00,M. Tulibacka,3,2.4,"('LAW',732,'International Law','TTh','10:30:00','12:00:00','M. Tulibacka',3.0,2.4),"
787,LAW,736,Global Public Health Law,T,18:15:00,20:15:00,R. Brady,3,2.4,"('LAW',736,'Global Public Health Law','T','18:15:00','20:15:00','R. Brady',3.0,2.4),"
788,LAW,745,DUI Trials,M,16:15:00,19:15:00,Stadalius/Hightower,3,2.4,"('LAW',745,'DUI Trials','M','16:15:00','19:15:00','Stadalius/Hightower',3.0,2.4),"
789,LAW,747,Legal Profession,MW,9:00:00,10:30:00,P. Koster,3,2.4,"('LAW',747,'Legal Profession','MW','09:00:00','10:30:00','P. Koster',3.0,2.4),"
790,LAW,754,Patent Law,TTh,16:00:00,17:30:00,M. Bagley,3,2.4,"('LAW',754,'Patent Law','TTh','16:00:00','17:30:00','M. Bagley',3.0,2.4),"
791,LAW,754,Patent Litigation,TTh,13:15:00,14:45:00,A. Hughes,3,2.4,"('LAW',754,'Patent Litigation','TTh','13:15:00','14:45:00','A. Hughes',3.0,2.4),"
792,LAW,755,Pretrial Litigation,T,17:00:00,20:00:00,Brooks/Boyce,3,2.4,"('LAW',755,'Pretrial Litigation','T','17:00:00','20:00:00','Brooks/Boyce',3.0,2.4),"
793,LAW,758,Digital Asset Regulation,W,17:00:00,19:00:00,Staff,3,2.4,"('LAW',758,'Digital Asset Regulation','W','17:00:00','19:00:00','Staff',3.0,2.4),"
794,LAW,759,"Corporate Compliance:Oversight,Culture, & Mgmt. of Foreign Corrupt Practices Act & Other Legal Risks",M,18:00:00,20:00:00,Rogers/Snyderman,4.4,3.3,"('LAW',759,'Corporate Compliance:Oversight,Culture, & Mgmt. of Foreign Corrupt Practices Act & Other Legal Risks','M','18:00:00','20:00:00','Rogers/Snyderman',4.4,3.3),"
795,LAW,761,ALR: International Legal Research,Th,14:00:00,16:00:00,A. Flick,3,2.4,"('LAW',761,'ALR: International Legal Research','Th','14:00:00','16:00:00','A. Flick',3.0,2.4),"
796,LAW,764,Depositions and Discovery,W,17:00:00,19:00:00,Staff,3,2.4,"('LAW',764,'Depositions and Discovery','W','17:00:00','19:00:00','Staff',3.0,2.4),"
797,LAW,766,Trademark Prosecution,W,10:00:00,12:00:00,L. Brenner,3,2.4,"('LAW',766,'Trademark Prosecution','W','10:00:00','12:00:00','L. Brenner',3.0,2.4),"
798,LAW,770,Colloq: War & Security,T,14:00:00,16:00:00,M. Dudziak,3,2.4,"('LAW',770,'Colloq: War & Security','T','14:00:00','16:00:00','M. Dudziak',3.0,2.4),"
799,LAW,786,International Advocacy Skills,M,10:00:00,12:30:00,Staff,3,2.4,"('LAW',786,'International Advocacy Skills','M','10:00:00','12:30:00','Staff',3.0,2.4),"
800,LAW,802,SEM: Issues in Tax Policy,W,14:00:00,16:00:00,Staff,3,2.4,"('LAW',802,'SEM: Issues in Tax Policy','W','14:00:00','16:00:00','Staff',3.0,2.4),"
801,LAW,807,SEM: Legal Anthropology,T,16:00:00,18:00:00,Staff,3,2.4,"('LAW',807,'SEM: Legal Anthropology','T','16:00:00','18:00:00','Staff',3.0,2.4),"
802,LAW,813,"SEM: Gender, Sexuality, and the Law",Th,14:00:00,16:00:00,A. Samandari,3,2.4,"('LAW',813,'SEM: Gender, Sexuality, and the Law','Th','14:00:00','16:00:00','A. Samandari',3.0,2.4),"
803,LAW,817,SEM:Implement US Intn'l Law,W,14:00:00,16:00:00,J. Van der Vyver,3,2.4,"('LAW',817,'SEM:Implement US Intn'l Law','W','14:00:00','16:00:00','J. Van der Vyver',3.0,2.4),"
804,LAW,818,Sem: Intn'l Intellectual Prop,W,16:00:00,18:00:00,M. Bagley,3,2.4,"('LAW',818,'Sem: Intn'l Intellectual Prop','W','16:00:00','18:00:00','M. Bagley',3.0,2.4),"
805,LAW,821,SEM: Corporate Crime,Th,14:00:00,16:00:00,Staff,3,2.4,"('LAW',821,'SEM: Corporate Crime','Th','14:00:00','16:00:00','Staff',3.0,2.4),"
806,LAW,831,SEM: Ethics and Politics of Immigration Law,W,16:15:00,18:15:00,S. Allard,3,2.4,"('LAW',831,'SEM: Ethics and Politics of Immigration Law','W','16:15:00','18:15:00','S. Allard',3.0,2.4),"
807,LAW,860,Colloquium Series Workshop,W,12:15:00,14:45:00,K. Levine,3,2.4,"('LAW',860,'Colloquium Series Workshop','W','12:15:00','14:45:00','K. Levine',3.0,2.4),"
808,LAW,870,EXTERN: Govt Counsel,Th,18:30:00,19:30:00,A. Zaidi,3,2.4,"('LAW',870,'EXTERN: Govt Counsel','Th','18:30:00','19:30:00','A. Zaidi',3.0,2.4),"
809,LAW,870,EXTERN: Civil Litigation,W,8:00:00,9:00:00,Howard/Demps,4.8,3.4,"('LAW',870,'EXTERN: Civil Litigation','W','08:00:00','09:00:00','Howard/Demps',4.8,3.4),"
810,LAW,870,EXTERN: Prosecution,T,17:00:00,18:00:00,A. Hames,3,2.4,"('LAW',870,'EXTERN: Prosecution','T','17:00:00','18:00:00','A. Hames',3.0,2.4),"
811,LAW,890,Fundamentals of Innov. I,M,16:30:00,19:30:00,N. Morris,3,2.4,"('LAW',890,'Fundamentals of Innov. I','M','16:30:00','19:30:00','N. Morris',3.0,2.4),"
812,LING,101,Language Diversity in the US,MWF,11:30:00,12:20:00,S. Tamasi,4,3.1,"('LING',101,'Language Diversity in the US','MWF','11:30:00','12:20:00','S. Tamasi',4.0,3.1),"
813,LING,190,Fresh Sem: Linguistics: Language and Race in Atlanta,MW,14:30:00,15:45:00,M. Pak,4.8,3.5,"('LING',190,'Fresh Sem: Linguistics: Language and Race in Atlanta','MW','14:30:00','15:45:00','M. Pak',4.8,3.5),"
814,LING,190,Fresh Sem: Linguistics: Data Science for Beginners,MW,14:30:00,15:45:00,R. Franzosi,3.4,2.2,"('LING',190,'Fresh Sem: Linguistics: Data Science for Beginners','MW','14:30:00','15:45:00','R. Franzosi',3.4,2.2),"
815,LING,214,Meaning in Human Language,TTh,11:30:00,12:45:00,M. Pak,4.8,3.5,"('LING',214,'Meaning in Human Language','TTh','11:30:00','12:45:00','M. Pak',4.8,3.5),"
816,LING,234,Introduction to Japanese Linguistics,TTh,14:30:00,15:45:00,S. Goss,2.3,3.1,"('LING',234,'Introduction to Japanese Linguistics','TTh','14:30:00','15:45:00','S. Goss',2.3,3.1),"
817,LING,309,Brain and Language,TTh,14:30:00,15:45:00,B. Yamasaki,3,5,"('LING',309,'Brain and Language','TTh','14:30:00','15:45:00','B. Yamasaki',3.0,5.0),"
818,LING,317,Psycholinguistics,MW,13:00:00,14:15:00,Y. Kim,3.5,3.2,"('LING',317,'Psycholinguistics','MW','13:00:00','14:15:00','Y. Kim',3.5,3.2),"
819,LING,328,Historical Ling & Lang Change,MW,14:30:00,15:45:00,D. Tuten,4.3,2,"('LING',328,'Historical Ling & Lang Change','MW','14:30:00','15:45:00','D. Tuten',4.3,2.0),"
820,LING,333,"Language, Gender and Sexuality",TTh,13:00:00,14:15:00,Staff,3,2.4,"('LING',333,'Language, Gender and Sexuality','TTh','13:00:00','14:15:00','Staff',3.0,2.4),"
821,LING,341,Advanced Language and Culture,TTh,13:00:00,14:15:00,X. Marsilli-Vargas,5,4,"('LING',341,'Advanced Language and Culture','TTh','13:00:00','14:15:00','X. Marsilli-Vargas',5.0,4.0),"
822,LING,363,Old English Language and Literature,MW,8:30:00,9:45:00,J. Morey,4.2,3.6,"('LING',363,'Old English Language and Literature','MW','08:30:00','09:45:00','J. Morey',4.2,3.6),"
823,LING,385,Special Topics in Linguistics: Teaching Grammar Eng. Lang.,F,13:00:00,14:15:00,J. O'Connor,5,2,"('LING',385,'Special Topics in Linguistics: Teaching Grammar Eng. Lang.','F','13:00:00','14:15:00','J. O'Connor',5.0,2.0),"
824,LING,409,Medical Discourse in Latin America,TTh,10:00:00,11:15:00,X. Marsilli-Vargas,5,4,"('LING',409,'Medical Discourse in Latin America','TTh','10:00:00','11:15:00','X. Marsilli-Vargas',5.0,4.0),"
825,LING,410,Topics in Spanish Linguistics,TTh,11:30:00,12:45:00,Staff,3,2.4,"('LING',410,'Topics in Spanish Linguistics','TTh','11:30:00','12:45:00','Staff',3.0,2.4),"
826,LING,430,Field Methods in Linguistics,MW,10:00:00,11:15:00,Y. Kim,3.5,3.2,"('LING',430,'Field Methods in Linguistics','MW','10:00:00','11:15:00','Y. Kim',3.5,3.2),"
827,LING,446,Big/Small Data and Visualization,MW,13:00:00,14:15:00,R. Franzosi,3.4,2.2,"('LING',446,'Big/Small Data and Visualization','MW','13:00:00','14:15:00','R. Franzosi',3.4,2.2),"
828,LING,485,Advanced Topics in Linguistics: Natural Language Processing,W,18:00:00,21:00:00,R. Franzosi,3.4,2.2,"('LING',485,'Advanced Topics in Linguistics: Natural Language Processing','W','18:00:00','21:00:00','R. Franzosi',3.4,2.2),"
829,LING,505,Problems Foreign Language Teaching,M,13:00:00,16:00:00,S. Descourtis,3,2.4,"('LING',505,'Problems Foreign Language Teaching','M','13:00:00','16:00:00','S. Descourtis',3.0,2.4),"
830,M,670,Missiology in Ecumenical and Global Perspectives,Th,13:00:00,14:20:00,L. de Souza,3,2.4,"('M',670,'Missiology in Ecumenical and Global Perspectives','Th','13:00:00','14:20:00','L. de Souza',3.0,2.4),"
831,MATH,318,Complex Variables,MW,10:00:00,11:15:00,Y. Wang,1.5,2.8,"('MATH',318,'Complex Variables','MW','10:00:00','11:15:00','Y. Wang',1.5,2.8),"
832,MATH,328,Number Theory,TTh,13:00:00,14:15:00,A. Kobin,3,2.4,"('MATH',328,'Number Theory','TTh','13:00:00','14:15:00','A. Kobin',3.0,2.4),"
833,MATH,346,Linear Optimization,TTh,14:30:00,15:45:00,R. Roth Jr.,3,2.4,"('MATH',346,'Linear Optimization','TTh','14:30:00','15:45:00','R. Roth Jr.',3.0,2.4),"
834,MATH,351,Partial Differential Equations,MW,11:30:00,12:45:00,M. Taskovic,3,2.4,"('MATH',351,'Partial Differential Equations','MW','11:30:00','12:45:00','M. Taskovic',3.0,2.4),"
835,MATH,385,Topics in Mathematics: Prog. for Math.of Data Science,MW,8:30:00,9:45:00,Y. Xi,3,2.4,"('MATH',385,'Topics in Mathematics: Prog. for Math.of Data Science','MW','08:30:00','09:45:00','Y. Xi',3.0,2.4),"
836,MATH,411,Real Analysis I,MW,13:00:00,14:15:00,S. Yang,2.2,4,"('MATH',411,'Real Analysis I','MW','13:00:00','14:15:00','S. Yang',2.2,4.0),"
837,MATH,421,Abstract Algebra I,TTh,11:30:00,12:45:00,S. Venapally,4.3,2.3,"('MATH',421,'Abstract Algebra I','TTh','11:30:00','12:45:00','S. Venapally',4.3,2.3),"
838,MATH,425,Mathematical Economics,TTh,10:00:00,11:15:00,Powers/Cho,3,2.4,"('MATH',425,'Mathematical Economics','TTh','10:00:00','11:15:00','Powers/Cho',3.0,2.4),"
839,MATH,485,Topics in Mathematics,TTh,16:00:00,17:15:00,D. Verma,3,2.4,"('MATH',485,'Topics in Mathematics','TTh','16:00:00','17:15:00','D. Verma',3.0,2.4),"
840,MATH,500,Probability,MW,10:00:00,11:15:00,D. Borthwick,4.5,4,"('MATH',500,'Probability','MW','10:00:00','11:15:00','D. Borthwick',4.5,4.0),"
841,MATH,511,Analysis I,MW,14:30:00,15:45:00,S. Yang,2.2,4,"('MATH',511,'Analysis I','MW','14:30:00','15:45:00','S. Yang',2.2,4.0),"
842,MATH,515,Numerical Analysis I,TTh,13:00:00,14:15:00,J. Chung,3,2.4,"('MATH',515,'Numerical Analysis I','TTh','13:00:00','14:15:00','J. Chung',3.0,2.4),"
843,MATH,521,Algebra I,MW,11:30:00,12:45:00,P. Raman,3,2.4,"('MATH',521,'Algebra I','MW','11:30:00','12:45:00','P. Raman',3.0,2.4),"
844,MATH,545,Intro to Differential Geometry I,MW,13:00:00,14:15:00,Y. Wang,1.5,2.8,"('MATH',545,'Intro to Differential Geometry I','MW','13:00:00','14:15:00','Y. Wang',1.5,2.8),"
845,MATH,571,Numerical Optimization,TTh,8:30:00,9:45:00,M. Chung,3,2.4,"('MATH',571,'Numerical Optimization','TTh','08:30:00','09:45:00','M. Chung',3.0,2.4),"
846,MATH,590,Teaching Seminar,F,11:00:00,12:00:00,B. Ettinger,3,2.4,"('MATH',590,'Teaching Seminar','F','11:00:00','12:00:00','B. Ettinger',3.0,2.4),"
847,MATH,788,Topics In Algebra,Th,10:00:00,11:00:00,M. Chung,3,2.4,"('MATH',788,'Topics In Algebra','Th','10:00:00','11:00:00','M. Chung',3.0,2.4),"
848,MBC,501,"Core in Mind, Brain and Culture",TTh,13:00:00,14:15:00,D. Stout,3,2.4,"('MBC',501,'Core in Mind, Brain and Culture','TTh','13:00:00','14:15:00','D. Stout',3.0,2.4),"
849,MD,600,Foundation: Endocrine/Reproduction,MTWThF,8:00:00,12:00:00,Felner/Dolan,4.8,1.8,"('MD',600,'Foundation: Endocrine/Reproduction','MTWThF','08:00:00','12:00:00','Felner/Dolan',4.8,1.8),"
850,MD,605,Foundation: Hematology,MTWThF,8:00:00,12:00:00,Joseph/Schulman,5,5,"('MD',605,'Foundation: Hematology','MTWThF','08:00:00','12:00:00','Joseph/Schulman',5.0,5.0),"
851,MD,610,Foundation: Neuroscience I,MTWThF,8:00:00,12:00:00,Winkel/Schulman,5,5,"('MD',610,'Foundation: Neuroscience I','MTWThF','08:00:00','12:00:00','Winkel/Schulman',5.0,5.0),"
852,MD,615,Behavioral Science,MTWThF,8:00:00,12:00:00,Gillespie/Schulman,5,5,"('MD',615,'Behavioral Science','MTWThF','08:00:00','12:00:00','Gillespie/Schulman',5.0,5.0),"
853,MD,620,Infectious Diseases,MTWThF,8:00:00,12:00:00,Armstrong/Schulman,5,5,"('MD',620,'Infectious Diseases','MTWThF','08:00:00','12:00:00','Armstrong/Schulman',5.0,5.0),"
854,MD,625,Foundations: Elective,MTWThF,8:00:00,12:00:00,Team,3,2.4,"('MD',625,'Foundations: Elective','MTWThF','08:00:00','12:00:00','Team',3.0,2.4),"
855,MD,630,Foundations: Review Human Disease,MTWThF,8:00:00,12:00:00,Churchward/Schulman,5,5,"('MD',630,'Foundations: Review Human Disease','MTWThF','08:00:00','12:00:00','Churchward/Schulman',5.0,5.0),"
856,MDP,500,Introductory Field Seminar,W,14:30:00,17:30:00,H. King,3,3,"('MDP',500,'Introductory Field Seminar','W','14:30:00','17:30:00','H. King',3.0,3.0),"
857,MDP,506,Research Methods I,T,12:30:00,15:30:00,C. Furman,3,2.4,"('MDP',506,'Research Methods I','T','12:30:00','15:30:00','C. Furman',3.0,2.4),"
858,MESAS,100,Introduction to Middle Eastern Civilizations,TTh,14:30:00,15:45:00,Perry/Creamer,3.6,3.6,"('MESAS',100,'Introduction to Middle Eastern Civilizations','TTh','14:30:00','15:45:00','Perry/Creamer',3.6,3.6),"
859,MESAS,102,Introduction to South Asian Civilizations,TTh,10:00:00,11:15:00,H. Kamath,3,2.4,"('MESAS',102,'Introduction to South Asian Civilizations','TTh','10:00:00','11:15:00','H. Kamath',3.0,2.4),"
860,MESAS,190,Freshmen Seminar in MESAS: Islamophobia/Antisemitism,MW,10:00:00,11:15:00,G. Levin,3,2.4,"('MESAS',190,'Freshmen Seminar in MESAS: Islamophobia/Antisemitism','MW','10:00:00','11:15:00','G. Levin',3.0,2.4),"
861,MESAS,190,Freshmen Seminar in MESAS: 21st Century India,TTh,16:00:00,17:15:00,B. Samarth,3,2.4,"('MESAS',190,'Freshmen Seminar in MESAS: 21st Century India','TTh','16:00:00','17:15:00','B. Samarth',3.0,2.4),"
862,MESAS,190,Freshmen Seminar in MESAS: Language/Political Power Iran,MW,16:00:00,17:15:00,H. Samei,4.8,1.8,"('MESAS',190,'Freshmen Seminar in MESAS: Language/Political Power Iran','MW','16:00:00','17:15:00','H. Samei',4.8,1.8),"
863,MESAS,190,Freshmen Seminar in MESAS: Mysticism in the Middle East,MW,11:30:00,12:45:00,V. Cornell,4.3,2.4,"('MESAS',190,'Freshmen Seminar in MESAS: Mysticism in the Middle East','MW','11:30:00','12:45:00','V. Cornell',4.3,2.4),"
864,MESAS,190,Freshmen Seminar in MESAS: India's Women,MW,10:00:00,11:15:00,R. Lal,2.3,3.4,"('MESAS',190,'Freshmen Seminar in MESAS: India's Women','MW','10:00:00','11:15:00','R. Lal',2.3,3.4),"
865,MESAS,190,Freshmen Seminar in MESAS,M,14:30:00,17:15:00,C. Perry,3.6,3.6,"('MESAS',190,'Freshmen Seminar in MESAS','M','14:30:00','17:15:00','C. Perry',3.6,3.6),"
866,MESAS,240,Conversational Tibetan,TTh,15:00:00,15:50:00,T. Rigzin,3,2.4,"('MESAS',240,'Conversational Tibetan','TTh','15:00:00','15:50:00','T. Rigzin',3.0,2.4),"
867,MESAS,244,The Qur'an,MW,13:00:00,14:15:00,Stewart/Dudgeon,5,3,"('MESAS',244,'The Qur'an','MW','13:00:00','14:15:00','Stewart/Dudgeon',5.0,3.0),"
868,MESAS,254,From Pearls to Petroleum,MW,13:00:00,14:15:00,R. Margariti,4.2,3.2,"('MESAS',254,'From Pearls to Petroleum','MW','13:00:00','14:15:00','R. Margariti',4.2,3.2),"
869,MESAS,270,"Special Topics MESAS-200 Level: Africa, Islam and Race",TTh,10:00:00,11:15:00,Y. Daddi Addoun,3,2.4,"('MESAS',270,'Special Topics MESAS-200 Level: Africa, Islam and Race','TTh','10:00:00','11:15:00','Y. Daddi Addoun',3.0,2.4),"
870,MESAS,270,Special Topics MESAS-200 Level: Colonialism and Independence,TTh,13:00:00,14:15:00,Y. Daddi Addoun,3,2.4,"('MESAS',270,'Special Topics MESAS-200 Level: Colonialism and Independence','TTh','13:00:00','14:15:00','Y. Daddi Addoun',3.0,2.4),"
871,MESAS,270,Special Topics MESAS-200 Level: US - Israel Relations,MW,11:30:00,12:45:00,G. Levin,3,2.4,"('MESAS',270,'Special Topics MESAS-200 Level: US - Israel Relations','MW','11:30:00','12:45:00','G. Levin',3.0,2.4),"
